tag,map,range_mult,seed,K,kind,hidden_leth,conceal_reach,n_conceal,phi,R,H,mean_known,eq_static,forgetful_opt,forgetful_cap,forgetful_blind,forgetful_revealed,forgetful_G1,forgetful_G2,forgetful_G_conceal,forgetful_degenerate,persistent_opt,persistent_cap,persistent_blind,persistent_revealed,persistent_G1,persistent_G2,persistent_G_conceal,persistent_degenerate,persistent_blind_arm,persistent_revealed_arm,opt_T10,opt_T20,opt_T40,opt_T80
ukrainex1.0cr0.85,ukraine,1.0,5100,3,hidden,0.4,0.85,3,0.6338,26,205,0.0,0.011362,0.017096,0.097254,0.124561,0.124561,5.688604,7.285859,1.0,False,0.017071,0.09596,0.124608,0.124608,5.62136,7.299535,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.016994,0.016898,0.017071,0.017047
ukrainex1.0cr0.85,ukraine,1.0,5101,3,hidden,0.4,0.85,3,0.6338,26,205,0.0,0.119113,0.036381,0.223419,0.179682,0.179682,6.141103,4.93891,1.0,False,0.036323,0.221776,0.17955,0.17955,6.105624,4.943119,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.03615,0.036108,0.036323,0.036313
ukrainex1.0cr0.85,ukraine,1.0,5102,3,hidden,0.4,0.85,3,0.6338,26,205,0.0,0.089976,0.02991,0.139455,0.119473,0.119473,4.662518,3.994432,1.0,False,0.029395,0.138581,0.119266,0.119266,4.714373,4.057319,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.027962,0.028881,0.029395,0.029653
ukrainex1.0cr0.85,ukraine,1.0,5100,3,hidden,0.6,0.85,3,0.6338,26,205,0.0,0.011534,0.036926,0.122195,0.125711,0.125711,3.309209,3.404442,1.0,False,0.035336,0.119982,0.125728,0.125728,3.395443,3.558056,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.030584,0.033728,0.035336,0.036126
ukrainex1.0cr0.85,ukraine,1.0,5101,3,hidden,0.6,0.85,3,0.6338,26,205,0.0,0.12147,0.036519,0.221967,0.179238,0.179238,6.078155,4.908107,1.0,False,0.03646,0.220029,0.179103,0.179103,6.034763,4.912293,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.036285,0.036247,0.03646,0.036451
ukrainex1.0cr0.85,ukraine,1.0,5102,3,hidden,0.6,0.85,3,0.6338,26,205,0.0,0.093127,0.030138,0.138707,0.119455,0.119455,4.602429,3.963631,1.0,False,0.029632,0.137505,0.119253,0.119253,4.640346,4.024385,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028269,0.029127,0.029632,0.029885
ukrainex1.0cr0.85,ukraine,1.0,5100,3,hidden,0.8,0.85,3,0.6338,26,205,0.0,0.011717,0.036974,0.123844,0.125345,0.125345,3.349533,3.390126,1.0,False,0.035374,0.121499,0.125356,0.125356,3.434686,3.543697,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.030591,0.033767,0.035374,0.036172
ukrainex1.0cr0.85,ukraine,1.0,5101,3,hidden,0.8,0.85,3,0.6338,26,205,0.0,0.123892,0.036577,0.221837,0.178808,0.178808,6.065001,4.888593,1.0,False,0.036518,0.220146,0.178668,0.178668,6.028387,4.892561,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.036343,0.036307,0.036518,0.036509
ukrainex1.0cr0.85,ukraine,1.0,5102,3,hidden,0.8,0.85,3,0.6338,26,205,0.0,0.095719,0.030351,0.146455,0.119654,0.119654,4.825385,3.942344,1.0,False,0.029832,0.144528,0.119445,0.119445,4.844767,4.00396,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028444,0.029313,0.029832,0.030091
ukrainex1.0cr0.85,ukraine,1.0,5100,3,hidden,1.0,0.85,3,0.6338,26,205,0.0,0.011913,0.037036,0.123429,0.125023,0.125023,3.332684,3.375718,1.0,False,0.035431,0.120877,0.125026,0.125026,3.41164,3.52875,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.030638,0.03382,0.035431,0.036232
ukrainex1.0cr0.85,ukraine,1.0,5101,3,hidden,1.0,0.85,3,0.6338,26,205,0.0,0.12639,0.036548,0.220674,0.178486,0.178486,6.037984,4.883636,1.0,False,0.03649,0.218874,0.178336,0.178336,5.998262,4.887298,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.036315,0.036279,0.03649,0.03648
ukrainex1.0cr0.85,ukraine,1.0,5102,3,hidden,1.0,0.85,3,0.6338,26,205,0.0,0.098181,0.030431,0.146112,0.120268,0.120268,4.801344,3.952114,1.0,False,0.029904,0.144165,0.120051,0.120051,4.820943,4.014568,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028498,0.029377,0.029904,0.030168
ukrainex1.0cr0.85,ukraine,1.0,5100,3,mixed,0.4,0.85,1,0.7084,26,205,1.1331,0.159435,0.048014,0.236003,0.187245,0.144721,4.91529,3.014136,1.293834,False,0.048478,0.234703,0.187413,0.182136,4.841489,3.757133,1.028969,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.049868,0.048915,0.048478,0.048239
ukrainex1.0cr0.85,ukraine,1.0,5101,3,mixed,0.4,0.85,1,0.7084,26,205,1.2396,0.117145,0.047014,0.253363,0.193477,0.123215,5.389057,2.620802,1.570233,False,0.046332,0.251405,0.193558,0.163831,5.426143,3.536007,1.181454,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.044248,0.045477,0.046332,0.04663
ukrainex1.0cr0.85,ukraine,1.0,5102,3,mixed,0.4,0.85,1,0.7084,26,205,0.8743,0.149025,0.040288,0.211827,0.180256,0.133015,5.257847,3.301617,1.355156,False,0.04054,0.210667,0.180025,0.151667,5.196479,3.741146,1.186975,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041298,0.040738,0.04054,0.0404
ukrainex1.0cr0.85,ukraine,1.0,5100,3,mixed,0.6,0.85,1,0.7084,26,205,1.1331,0.159674,0.048072,0.236201,0.186889,0.144256,4.913502,3.000844,1.295532,False,0.048505,0.235002,0.187052,0.181908,4.844861,3.75027,1.028278,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.049806,0.048916,0.048505,0.048283
ukrainex1.0cr0.85,ukraine,1.0,5101,3,mixed,0.6,0.85,1,0.7084,26,205,1.2396,0.117887,0.047018,0.253125,0.193046,0.123088,5.383573,2.617891,1.568361,False,0.046335,0.251171,0.193125,0.163506,5.420785,3.528783,1.18115,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.044258,0.045494,0.046335,0.046637
ukrainex1.0cr0.85,ukraine,1.0,5102,3,mixed,0.6,0.85,1,0.7084,26,205,0.8743,0.149358,0.040458,0.211254,0.17978,0.133024,5.221606,3.287965,1.351492,False,0.040637,0.209852,0.179555,0.151484,5.164087,3.727748,1.185304,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041174,0.040665,0.040637,0.04051
ukrainex1.0cr0.85,ukraine,1.0,5100,3,mixed,0.8,0.85,1,0.7084,26,205,1.1331,0.159933,0.047992,0.235551,0.186263,0.143463,4.908122,2.989297,1.298339,False,0.048422,0.234362,0.186423,0.181515,4.839992,3.748606,1.027037,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.049711,0.048828,0.048422,0.048201
ukrainex1.0cr0.85,ukraine,1.0,5101,3,mixed,0.8,0.85,1,0.7084,26,205,1.2396,0.11869,0.047039,0.253107,0.192507,0.122972,5.380822,2.61426,1.565463,False,0.046355,0.251154,0.192581,0.163095,5.41811,3.518433,1.180787,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.044281,0.045514,0.046355,0.046658
ukrainex1.0cr0.85,ukraine,1.0,5102,3,mixed,0.8,0.85,1,0.7084,26,205,0.8743,0.149705,0.040521,0.211173,0.17921,0.132699,5.211407,3.274791,1.350502,False,0.040688,0.209772,0.178976,0.1513,5.1556,3.718526,1.182917,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041189,0.0407,0.040688,0.040566
ukrainex1.0cr0.85,ukraine,1.0,5100,3,mixed,1.0,0.85,1,0.7084,26,205,1.1331,0.160213,0.047778,0.235232,0.185593,0.142868,4.923486,2.990278,1.29905,False,0.048207,0.233956,0.185743,0.18118,4.853185,3.758405,1.025181,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.049494,0.04861,0.048207,0.047986
ukrainex1.0cr0.85,ukraine,1.0,5101,3,mixed,1.0,0.85,1,0.7084,26,205,1.2396,0.119568,0.047084,0.253423,0.191898,0.122882,5.382372,2.609855,1.561641,False,0.046388,0.250556,0.191964,0.162664,5.401304,3.506595,1.180123,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.044284,0.045531,0.046388,0.046696
ukrainex1.0cr0.85,ukraine,1.0,5102,3,mixed,1.0,0.85,1,0.7084,26,205,0.8743,0.150075,0.040459,0.211359,0.178647,0.132443,5.223995,3.273475,1.348863,False,0.040617,0.209965,0.1784,0.153215,5.169407,3.772196,1.164378,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041089,0.040616,0.040617,0.040499
ukrainex1.0cr0.85,ukraine,1.0,5100,3,random,0.4,0.85,0,0.5326,26,205,0.5074,0.013154,0.018848,0.072801,0.13794,0.108928,3.862552,5.779277,1.266342,False,0.018409,0.07182,0.137863,0.086685,3.901371,4.708878,1.590391,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_s0.05,0.01713,0.017778,0.018409,0.018581
ukrainex1.0cr0.85,ukraine,1.0,5101,3,random,0.4,0.85,0,0.6746,26,205,0.9098,0.011239,0.019988,0.153215,0.204624,0.130885,7.665198,6.548054,1.563382,False,0.020002,0.150465,0.204769,0.118842,7.522444,5.941473,1.723031,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.020043,0.019993,0.020002,0.019989
ukrainex1.0cr0.85,ukraine,1.0,5102,3,random,0.4,0.85,0,0.6746,26,205,0.568,0.03395,0.018524,0.096109,0.116878,0.098479,5.188362,5.31626,1.186841,False,0.018259,0.095202,0.116693,0.105381,5.214117,5.771611,1.107344,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.017462,0.018009,0.018259,0.018395
ukrainex1.0cr0.85,ukraine,1.0,5100,3,random,0.6,0.85,0,0.5326,26,205,0.5074,0.013399,0.021217,0.086201,0.140312,0.113432,4.062892,5.34639,1.236968,False,0.020714,0.084567,0.140178,0.095003,4.082703,4.586522,1.475507,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_s0.05,0.019204,0.020146,0.020714,0.020949
ukrainex1.0cr0.85,ukraine,1.0,5101,3,random,0.6,0.85,0,0.6746,26,205,0.9098,0.011239,0.019975,0.153075,0.204451,0.130768,7.663171,6.546413,1.563471,False,0.019988,0.150327,0.204594,0.11877,7.520661,5.941902,1.722612,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.020027,0.019978,0.019988,0.019976
ukrainex1.0cr0.85,ukraine,1.0,5102,3,random,0.6,0.85,0,0.6746,26,205,0.568,0.03579,0.018653,0.096392,0.116991,0.098861,5.167582,5.299935,1.183396,False,0.018372,0.095339,0.116813,0.105166,5.189364,5.724249,1.11074,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.017529,0.018115,0.018372,0.018519
ukrainex1.0cr0.85,ukraine,1.0,5100,3,random,0.8,0.85,0,0.5326,26,205,0.5074,0.013649,0.021312,0.086343,0.139787,0.113059,4.051347,5.304897,1.236407,False,0.020803,0.084692,0.139648,0.094804,4.071214,4.55727,1.473022,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_s0.05,0.019274,0.020231,0.020803,0.021042
ukrainex1.0cr0.85,ukraine,1.0,5101,3,random,0.8,0.85,0,0.6746,26,205,0.9098,0.011239,0.023298,0.187007,0.202933,0.120309,8.026652,5.163859,1.686768,False,0.023151,0.183213,0.203107,0.117089,7.913843,5.057632,1.734644,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.022709,0.022915,0.023151,0.023202
ukrainex1.0cr0.85,ukraine,1.0,5102,3,random,0.8,0.85,0,0.6746,26,205,0.568,0.037718,0.018731,0.096872,0.117313,0.099174,5.171886,5.294749,1.182906,False,0.018446,0.095823,0.117132,0.106062,5.194773,5.749887,1.104367,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.017592,0.018191,0.018446,0.018596
ukrainex1.0cr0.85,ukraine,1.0,5100,3,random,1.0,0.85,0,0.5326,26,205,0.5074,0.013904,0.021462,0.086194,0.139335,0.112867,4.016138,5.25895,1.234499,False,0.020944,0.084724,0.139185,0.094909,4.04525,4.531555,1.466512,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_s0.05,0.01939,0.020367,0.020944,0.021188
ukrainex1.0cr0.85,ukraine,1.0,5101,3,random,1.0,0.85,0,0.6746,26,205,0.9098,0.011239,0.03014,0.186846,0.201442,0.119005,6.199242,3.948381,1.692724,False,0.029693,0.183121,0.201648,0.118965,6.167085,4.006469,1.69502,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.028353,0.029083,0.029693,0.029876
ukrainex1.0cr0.85,ukraine,1.0,5102,3,random,1.0,0.85,0,0.6746,26,205,0.568,0.039826,0.018757,0.101039,0.118059,0.099824,5.386797,5.32203,1.18267,False,0.01847,0.100258,0.117871,0.107437,5.428096,5.816758,1.09712,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.017611,0.018218,0.01847,0.018622
ukrainex1.0cr0.85,ukraine,1.0,5100,4,open,0.4,0.85,0,0.9232,26,205,2.1272,0.184568,0.047352,0.256491,0.208006,0.137258,5.416733,2.898704,1.515434,False,0.048095,0.255169,0.208085,0.200879,5.305515,4.176697,1.035876,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.050325,0.048817,0.048095,0.047718
ukrainex1.0cr0.85,ukraine,1.0,5101,4,open,0.4,0.85,0,0.9942,26,205,2.1139,0.190125,0.050953,0.267084,0.210027,0.106207,5.241785,2.084412,1.977525,False,0.051116,0.26604,0.210138,0.213346,5.204665,4.111039,0.984964,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.051693,0.050916,0.051116,0.050944
ukrainex1.0cr0.85,ukraine,1.0,5102,4,open,0.4,0.85,0,0.9232,26,205,1.7485,0.149139,0.04118,0.215176,0.180771,0.106401,5.225302,2.583817,1.69897,False,0.041664,0.213924,0.180585,0.139971,5.134555,3.359549,1.290163,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.043116,0.042145,0.041664,0.041421
ukrainex1.0cr0.85,ukraine,1.0,5100,4,open,0.6,0.85,0,0.9232,26,205,2.1272,0.184835,0.047389,0.257749,0.207872,0.13713,5.439015,2.893718,1.515875,False,0.04811,0.256139,0.207949,0.200811,5.323988,4.173969,1.035544,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.050275,0.048815,0.04811,0.047745
ukrainex1.0cr0.85,ukraine,1.0,5101,4,open,0.6,0.85,0,0.9942,26,205,2.1139,0.190358,0.051001,0.266853,0.209816,0.106171,5.232316,2.081737,1.976212,False,0.051161,0.265805,0.209924,0.213152,5.195433,4.103176,0.984857,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.051736,0.050956,0.051161,0.05099
ukrainex1.0cr0.85,ukraine,1.0,5102,4,open,0.6,0.85,0,0.9232,26,205,1.7485,0.149419,0.041275,0.214553,0.180361,0.106094,5.198132,2.570404,1.700016,False,0.041716,0.21331,0.180139,0.139821,5.113346,3.351705,1.288356,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.04304,0.042154,0.041716,0.041495
ukrainex1.0cr0.85,ukraine,1.0,5100,4,open,0.8,0.85,0,0.9232,26,205,2.1272,0.185116,0.047365,0.256212,0.207613,0.136783,5.409256,2.887821,1.517831,False,0.048088,0.254915,0.207685,0.200581,5.301035,4.171145,1.03542,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.050255,0.048791,0.048088,0.047722
ukrainex1.0cr0.85,ukraine,1.0,5101,4,open,0.8,0.85,0,0.9942,26,205,2.1139,0.190615,0.051001,0.266401,0.209498,0.106126,5.223402,2.080844,1.974053,False,0.051161,0.265353,0.209603,0.212878,5.186633,4.096931,0.984616,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.051736,0.050952,0.051161,0.050989
ukrainex1.0cr0.85,ukraine,1.0,5102,4,open,0.8,0.85,0,0.9232,26,205,1.7485,0.149718,0.041251,0.214336,0.179803,0.105594,5.195949,2.559817,1.702779,False,0.041681,0.213097,0.179573,0.139661,5.112542,3.350694,1.285778,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042973,0.042106,0.041681,0.041465
ukrainex1.0cr0.85,ukraine,1.0,5100,4,open,1.0,0.85,0,0.9232,26,205,2.1272,0.185413,0.047281,0.255779,0.207271,0.136668,5.409818,2.890574,1.516601,False,0.048005,0.254499,0.207338,0.200282,5.301571,4.172154,1.035227,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.050176,0.048709,0.048005,0.047638
ukrainex1.0cr0.85,ukraine,1.0,5101,4,open,1.0,0.85,0,0.9942,26,205,2.1139,0.190901,0.050943,0.266079,0.209122,0.127614,5.22312,2.50505,1.638709,False,0.051103,0.265376,0.209222,0.212571,5.193016,4.094154,0.984244,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.051679,0.050891,0.051103,0.05093
ukrainex1.0cr0.85,ukraine,1.0,5102,4,open,1.0,0.85,0,0.9232,26,205,1.7485,0.150042,0.041091,0.214739,0.179199,0.104878,5.225891,2.552316,1.708648,False,0.041513,0.213636,0.178957,0.139536,5.146232,3.361251,1.282521,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042778,0.041926,0.041513,0.0413
ukrainex1.0cr0.85,ukraine,1.0,5100,4,hidden,0.4,0.85,4,0.8451,26,205,0.0,0.086589,0.041618,0.189861,0.13839,0.13839,4.562023,3.325267,1.0,False,0.041186,0.187757,0.138472,0.138472,4.558714,3.36208,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039815,0.040755,0.041186,0.041402
ukrainex1.0cr0.85,ukraine,1.0,5101,4,hidden,0.4,0.85,4,0.8451,26,205,0.0,0.15002,0.041469,0.20697,0.174498,0.174498,4.990992,4.207952,1.0,False,0.041759,0.206312,0.174466,0.174466,4.940573,4.177957,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042629,0.04191,0.041759,0.041579
ukrainex1.0cr0.85,ukraine,1.0,5102,4,hidden,0.4,0.85,4,0.8451,26,205,0.0,0.090096,0.030196,0.136213,0.110708,0.110708,4.510918,3.666283,1.0,False,0.029679,0.134676,0.11055,0.11055,4.537758,3.724842,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.02788,0.02913,0.029679,0.029938
ukrainex1.0cr0.85,ukraine,1.0,5100,4,hidden,0.6,0.85,4,0.8451,26,205,0.0,0.08735,0.04177,0.190301,0.138293,0.138293,4.555882,3.310792,1.0,False,0.041333,0.188257,0.138367,0.138367,4.554639,3.34762,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039942,0.040896,0.041333,0.041552
ukrainex1.0cr0.85,ukraine,1.0,5101,4,hidden,0.6,0.85,4,0.8451,26,205,0.0,0.151171,0.041637,0.206541,0.174066,0.174066,4.960552,4.180605,1.0,False,0.041919,0.205871,0.17403,0.17403,4.911155,4.151572,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042766,0.042059,0.041919,0.041742
ukrainex1.0cr0.85,ukraine,1.0,5102,4,hidden,0.6,0.85,4,0.8451,26,205,0.0,0.093152,0.030398,0.134637,0.1107,0.1107,4.429113,3.641686,1.0,False,0.029979,0.133186,0.110547,0.110547,4.442627,3.687478,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028843,0.02956,0.029979,0.030189
ukrainex1.0cr0.85,ukraine,1.0,5100,4,hidden,0.8,0.85,4,0.8451,26,205,0.0,0.088148,0.041849,0.19167,0.137714,0.137714,4.58005,3.290739,1.0,False,0.041395,0.189281,0.137782,0.137782,4.572621,3.328501,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039953,0.040939,0.041395,0.041622
ukrainex1.0cr0.85,ukraine,1.0,5101,4,hidden,0.8,0.85,4,0.8451,26,205,0.0,0.152364,0.041623,0.207663,0.17356,0.17356,4.989105,4.169794,1.0,False,0.041906,0.207254,0.173518,0.173518,4.945682,4.140661,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042754,0.042047,0.041906,0.041729
ukrainex1.0cr0.85,ukraine,1.0,5102,4,hidden,0.8,0.85,4,0.8451,26,205,0.0,0.095719,0.030535,0.145531,0.110875,0.110875,4.766033,3.631075,1.0,False,0.030108,0.143311,0.110716,0.110716,4.759813,3.67725,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028953,0.029682,0.030108,0.030322
ukrainex1.0cr0.85,ukraine,1.0,5100,4,hidden,1.0,0.85,4,0.8451,26,205,0.0,0.08899,0.041827,0.19111,0.137127,0.137127,4.569111,3.278462,1.0,False,0.041346,0.188678,0.137187,0.137187,4.563423,3.318039,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039835,0.04086,0.041346,0.041586
ukrainex1.0cr0.85,ukraine,1.0,5101,4,hidden,1.0,0.85,4,0.8451,26,205,0.0,0.15361,0.041427,0.206913,0.173103,0.173103,4.994622,4.178505,1.0,False,0.041714,0.206288,0.173052,0.173052,4.945326,4.148553,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.042574,0.041856,0.041714,0.041534
ukrainex1.0cr0.85,ukraine,1.0,5102,4,hidden,1.0,0.85,4,0.8451,26,205,0.0,0.098181,0.030583,0.145294,0.111441,0.111441,4.750763,3.643863,1.0,False,0.030149,0.143056,0.111275,0.111275,4.744904,3.690776,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.028972,0.029716,0.030149,0.030366
ukrainex1.0cr0.85,ukraine,1.0,5100,4,mixed,0.4,0.85,2,0.9196,26,205,1.1331,0.159435,0.047026,0.222359,0.173917,0.135546,4.728401,2.882346,1.283088,False,0.047222,0.221144,0.174065,0.170835,4.683073,3.617688,1.018907,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.04781,0.047401,0.047222,0.04712
ukrainex1.0cr0.85,ukraine,1.0,5101,4,mixed,0.4,0.85,2,0.9196,26,205,1.2396,0.160128,0.043687,0.229439,0.191285,0.155048,5.251837,3.549052,1.233711,False,0.043801,0.227794,0.191314,0.170689,5.200624,3.896898,1.120835,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.044143,0.043672,0.043801,0.043684
ukrainex1.0cr0.85,ukraine,1.0,5102,4,mixed,0.4,0.85,2,0.9196,26,205,0.8743,0.153246,0.039601,0.183023,0.165379,0.125286,4.621639,3.163682,1.320016,False,0.039608,0.182496,0.165133,0.144257,4.607534,3.64211,1.144714,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039629,0.039552,0.039608,0.039589
ukrainex1.0cr0.85,ukraine,1.0,5100,4,mixed,0.6,0.85,2,0.9196,26,205,1.1331,0.159674,0.047161,0.222065,0.173523,0.135003,4.708708,2.862624,1.285328,False,0.047312,0.220855,0.173665,0.170506,4.668071,3.603874,1.018528,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.047766,0.047442,0.047312,0.047231
ukrainex1.0cr0.85,ukraine,1.0,5101,4,mixed,0.6,0.85,2,0.9196,26,205,1.2396,0.161235,0.043827,0.228997,0.190867,0.154862,5.225025,3.533491,1.232494,False,0.043933,0.227358,0.190894,0.1704,5.175072,3.878596,1.120272,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.044252,0.043796,0.043933,0.043819
ukrainex1.0cr0.85,ukraine,1.0,5102,4,mixed,0.6,0.85,2,0.9196,26,205,0.8743,0.154713,0.039808,0.183146,0.164855,0.125268,4.600764,3.146819,1.316026,False,0.03976,0.18261,0.164617,0.144102,4.592812,3.624311,1.14236,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039617,0.03952,0.03976,0.039736
ukrainex1.0cr0.85,ukraine,1.0,5100,4,mixed,0.8,0.85,2,0.9196,26,205,1.1331,0.159933,0.047135,0.22459,0.172811,0.134144,4.764778,2.845933,1.288251,False,0.047265,0.223108,0.172947,0.169726,4.720342,3.590928,1.018979,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.047655,0.04737,0.047265,0.047194
ukrainex1.0cr0.85,ukraine,1.0,5101,4,mixed,0.8,0.85,2,0.9196,26,205,1.2396,0.162384,0.043841,0.227918,0.190408,0.154777,5.198691,3.53039,1.230209,False,0.043946,0.226689,0.19043,0.170169,5.158343,3.872222,1.119064,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.04426,0.04381,0.043946,0.043834
ukrainex1.0cr0.85,ukraine,1.0,5102,4,mixed,0.8,0.85,2,0.9196,26,205,0.8743,0.156249,0.039964,0.185344,0.164229,0.124996,4.63777,3.127713,1.313868,False,0.039899,0.184696,0.163982,0.143993,4.629122,3.60896,1.138824,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.039702,0.039642,0.039899,0.039883
ukrainex1.0cr0.85,ukraine,1.0,5100,4,mixed,1.0,0.85,2,0.9196,26,205,1.1331,0.160213,0.046959,0.222676,0.172057,0.133472,4.741942,2.842312,1.289093,False,0.047071,0.221162,0.172181,0.16894,4.698514,3.589075,1.019182,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.047407,0.047153,0.047071,0.047007
ukrainex1.0cr0.85,ukraine,1.0,5101,4,mixed,1.0,0.85,2,0.9196,26,205,1.2396,0.163592,0.043721,0.226223,0.189986,0.154805,5.174246,3.540755,1.227257,False,0.043828,0.224912,0.189999,0.170101,5.131686,3.881105,1.116977,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.044149,0.043695,0.043828,0.043714
ukrainex1.0cr0.85,ukraine,1.0,5102,4,mixed,1.0,0.85,2,0.9196,26,205,0.8743,0.157877,0.040042,0.190304,0.163632,0.124842,4.752616,3.117774,1.310716,False,0.039956,0.189148,0.163374,0.147932,4.733854,3.702342,1.104384,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.0397,0.039681,0.039956,0.039952
ukrainex1.0cr0.85,ukraine,1.0,5100,4,random,0.4,0.85,0,0.9232,26,205,1.9541,0.204776,0.050037,0.241377,0.208033,0.149346,4.823943,2.984699,1.392961,False,0.050636,0.240981,0.20829,0.165833,4.759133,3.275041,1.256021,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.05243,0.051092,0.050636,0.050301
ukrainex1.0cr0.85,ukraine,1.0,5101,4,random,0.4,0.85,0,0.8522,26,205,1.3772,0.132193,0.053111,0.241205,0.190639,0.152601,4.541542,2.873244,1.24927,False,0.053229,0.239649,0.190811,0.182736,4.50221,3.433003,1.044188,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.053585,0.053376,0.053229,0.053177
ukrainex1.0cr0.85,ukraine,1.0,5102,4,random,0.4,0.85,0,0.9942,26,205,0.8151,0.11235,0.032658,0.189186,0.1398,0.120458,5.792955,3.688484,1.160571,False,0.032741,0.187391,0.139638,0.121881,5.723413,3.722571,1.145688,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.032991,0.032778,0.032741,0.032688
